"","tconst","name","nconst","category","deathYear","knownForTitles","oscar_no","oscar_yr","award","movie","birth_pl","birth_y","titleType","primaryTitle","startYear","genres"
"3172","tt0053796","Laurence Olivier","nm0000059","actor","1989","tt0069281,tt0032976,tt0074860,tt0077269","21",1949,"Best actor","Hamlet","England",1907,"movie","The Entertainer","1960","Drama"
"3173","tt0053804","Paul Newman","nm0000056","actor","2008","tt0084855,tt0061512,tt0054997,tt0257044","59",1987,"Best actor","The Color of Money","Ohio",1925,"movie","Exodus","1960","Action,Drama,History"
"3174","tt0053808","Julie Andrews","nm0000267","actress","\N","tt0084865,tt0058331,tt0059742,tt0247638","37",1965,"Best actress","Mary Poppins","England",1935,"movie","The Fabulous Fifties","1960","Documentary"
"3175","tt0053808","Henry Fonda","nm0000020","actor","1982","tt0082846,tt0050083,tt0051207,tt0032551","54",1982,"Best actor","On Golden Pond","Nebraska",1905,"movie","The Fabulous Fifties","1960","Documentary"
"3176","tt0053841","Paul Newman","nm0000056","actor","2008","tt0084855,tt0061512,tt0054997,tt0257044","59",1987,"Best actor","The Color of Money","Ohio",1925,"movie","From the Terrace","1960","Drama,Romance"
"3177","tt0053841","Joanne Woodward","nm0940946","actress","\N","tt0107818,tt0063483,tt0051077,tt0068528","30",1958,"Best actress","The Three Faces of Eve","Georgia",1930,"movie","From the Terrace","1960","Drama,Romance"
"3178","tt0053849","James Cagney","nm0000010","actor","1986","tt0029870,tt0031867,tt0035575,tt0042041","15",1943,"Best actor","Yankee Doodle Dandy","New York",1899,"movie","The Gallant Hours","1960","Biography,Drama,War"
"3179","tt0053888","Maximilian Schell","nm0001703","actor","2014","tt0120877,tt0055031,tt0075784,tt0120647","34",1962,"Best actor","Judgment at Nuremburg","Austria",1930,"tvMovie","Hamlet","1960","Drama,Mystery"
"3180","tt0053902","Sophia Loren","nm0000047","actress","\N","tt0060121,tt0058335,tt0054749,tt0076085","34",1962,"Best actress","Two Women","Italy",1934,"movie","Heller in Pink Tights","1960","Action,Comedy,Romance"
"3181","tt0053912","Bing Crosby","nm0001078","actor","1977","tt0049314,tt0036872,tt0046874,tt0047673","17",1945,"Best actor","Going My Way","Washington",1903,"movie","High Time","1960","Comedy,Musical"
"3182","tt0053946","Spencer Tracy","nm0000075","actor","1967","tt0047849,tt0053946,tt0055031,tt0061735","10",1938,"Best actor","Captains Courageous","Wisconsin",1900,"movie","Inherit the Wind","1960","Biography,Drama,History"
"3183","tt0053946","Fredric March","nm0545298","actor","1975","tt0022835,tt0058576,tt0053946,tt0036868","5",1933,"Best actor","Dr. Jekyll and Mr. Hyde","Wisconsin",1897,"movie","Inherit the Wind","1960","Biography,Drama,History"
"3184","tt0053957","Sophia Loren","nm0000047","actress","\N","tt0060121,tt0058335,tt0054749,tt0076085","34",1962,"Best actress","Two Women","Italy",1934,"movie","It Started in Naples","1960","Comedy,Drama"
"3185","tt0053957","Clark Gable","nm0000022","actor","1960","tt0026752,tt0025316,tt0023382,tt0031381","7",1935,"Best actor","It Happened One Night","Ohio",1901,"movie","It Started in Naples","1960","Comedy,Drama"
"3186","tt0053966","Robert Duvall","nm0000380","actor","\N","tt0118632,tt0316356,tt0078788,tt0068646","56",1984,"Best actor","Tender Mercies","California",1931,"tvEpisode","John Brown's Raid","1960","Comedy,Crime,Drama"
"3187","tt0053994","Peter Finch","nm0002075","actor","1977","tt0074958,tt0054403,tt0061648,tt0067805","49",1977,"Best actor","Network","England",1916,"movie","Kidnapped","1959","Action,Adventure,Drama"
"3188","tt0054047","Yul Brynner","nm0000989","actor","1985","tt0049833,tt0070909,tt0054047,tt0049408","29",1957,"Best actor","The King and I","Russia",1915,"movie","The Magnificent Seven","1960","Action,Adventure,Western"
"3189","tt0054058","Ernest Borgnine","nm0000308","actor","2012","tt0119177,tt0082340,tt0048356,tt0069113","28",1956,"Best actor","Marty","Connecticut",1917,"movie","Man on a String","1960","Action,Crime,Drama"
"3190","tt0054064","Susan Hayward","nm0001333","actress","1975","tt0045333,tt0048191,tt0041672,tt0051758","31",1959,"Best actress","I Want to Live!","New York",1917,"movie","The Marriage-Go-Round","1961","Comedy"
"3191","tt0054069","Simone Signoret","nm0797531","actress","1985","tt0043386,tt0053226,tt0059712,tt0046911","32",1960,"Best actress","Room at the Top","Germany",1921,"movie","Naked Autumn","1961","Drama"
"3192","tt0054084","Rex Harrison","nm0001322","actor","1990","tt0039420,tt0061584,tt0056937,tt0058385","37",1965,"Best actor","My Fair Lady","England",1908,"movie","Midnight Lace","1960","Drama,Mystery,Thriller"
"3193","tt0054086","Sophia Loren","nm0000047","actress","\N","tt0060121,tt0058335,tt0054749,tt0076085","34",1962,"Best actress","Two Women","Italy",1934,"movie","The Millionairess","1960","Comedy,Drama,Romance"
"3194","tt0054095","James Stewart","nm0000071","actor","1997","tt0031679,tt0052357,tt0032904,tt0052561","13",1941,"Best actor","The Philadelphia Story","Pennsylvania",1908,"movie","The Mountain Road","1960","Drama,War"
"3195","tt0054127","John Wayne","nm0000078","actor","1979","tt0031971,tt0065126,tt0053580,tt0056217","42",1970,"Best actor","True Grit","Iowa",1907,"movie","North to Alaska","1960","Comedy,Romance,Western"
"3196","tt0054141","Yul Brynner","nm0000989","actor","1985","tt0049833,tt0070909,tt0054047,tt0049408","29",1957,"Best actor","The King and I","Russia",1915,"movie","Once More, with Feeling!","1960","Comedy,Drama,Romance"
"3197","tt0054152","Alec Guinness","nm0000027","actor","2000","tt0050212,tt0041546,tt0051739,tt0076759","30",1958,"Best actor","The Bridge On The River Kwai","England",1914,"movie","Our Man in Havana","1959","Comedy,Crime,Drama"
"3198","tt0054164","Ernest Borgnine","nm0000308","actor","2012","tt0119177,tt0082340,tt0048356,tt0069113","28",1956,"Best actor","Marty","Connecticut",1917,"movie","Pay or Die!","1960","Biography,Crime,Drama"
"3199","tt0054188","David Niven","nm0000057","actor","1983","tt0057413,tt0061452,tt0074937,tt0052182","31",1959,"Best actor","Separate Tables","Wales",1910,"movie","Please Don't Eat the Daisies","1960","Comedy,Family,Romance"
"3200","tt0054195","Jane Wyman","nm0943837","actress","2007","tt0043350,tt0047811,tt0047203,tt0081858","21",1949,"Best actress","Johnny Belinda","Missouri",1914,"movie","Pollyanna","1960","Comedy,Drama,Family"
"3201","tt0054242","Anna Magnani","nm0536167","actress","1973","tt0048563,tt0040092,tt0038890,tt0039682","28",1956,"Best actress","The Rose Tattoo","Italy",1908,"movie","The Passionate Thief","1960","Comedy,Drama"
"3202","tt0054271","Paul Lukas","nm0510134","actor","1971","tt0030341,tt0036515,tt0046672,tt0038458","16",1944,"Best actor","Watch on the Rhine","Hungary",1895,"movie","Holiday in Spain","1960","Adventure,Crime,Mystery"
"3203","tt0054295","Rod Steiger","nm0001768","actor","2002","tt0067140,tt0061811,tt0059575,tt0047296","40",1968,"Best actor","In the Heat of the Night","New York",1925,"movie","Seven Thieves","1960","Crime,Drama"
"3204","tt0054328","Charles Laughton","nm0001452","actor","1962","tt0051201,tt0026752,tt0054331,tt0024473","6",1934,"Best actor","The Private Life of Henry VIII","England",1899,"movie","Under Ten Flags","1960","Drama,War"
"3205","tt0054331","Laurence Olivier","nm0000059","actor","1989","tt0069281,tt0032976,tt0074860,tt0077269","21",1949,"Best actor","Hamlet","England",1907,"movie","Spartacus","1960","Adventure,Biography,Drama"
"3206","tt0054331","Charles Laughton","nm0001452","actor","1962","tt0051201,tt0026752,tt0054331,tt0024473","6",1934,"Best actor","The Private Life of Henry VIII","England",1899,"movie","Spartacus","1960","Adventure,Biography,Drama"
"3207","tt0054354","Greer Garson","nm0002093","actress","1996","tt0035238,tt0032943,tt0040498,tt0035093","15",1943,"Best actress","Mrs. Miniver","England",1904,"movie","Sunrise at Campobello","1960","Biography,Drama"
"3208","tt0054355","Yul Brynner","nm0000989","actor","1985","tt0049833,tt0070909,tt0054047,tt0049408","29",1957,"Best actor","The King and I","Russia",1915,"movie","Surprise Package","1960","Comedy"
"3209","tt0054367","Jane Fonda","nm0000404","actress","\N","tt3312830,tt0369735,tt0067309,tt0062711","44",1972,"Best actress","Klute","New York",1937,"movie","Tall Story","1960","Comedy,Sport"
"3210","tt0054377","Yul Brynner","nm0000989","actor","1985","tt0049833,tt0070909,tt0054047,tt0049408","29",1957,"Best actor","The King and I","Russia",1915,"movie","Testament of Orpheus","1960","Biography,Fantasy"
"3211","tt0054403","Peter Finch","nm0002075","actor","1977","tt0074958,tt0054403,tt0061648,tt0067805","49",1977,"Best actor","Network","England",1916,"movie","The Trials of Oscar Wilde","1960","Biography,Drama,History"
"3212","tt0054412","Alec Guinness","nm0000027","actor","2000","tt0050212,tt0041546,tt0051739,tt0076759","30",1958,"Best actor","The Bridge On The River Kwai","England",1914,"movie","Tunes of Glory","1960","Drama"
"3213","tt0054428","Burt Lancaster","nm0000044","actor","1994","tt0045793,tt0051036,tt0050468,tt0080388","33",1961,"Best actor","Elmer Gantry","New York",1913,"movie","The Unforgiven","1960","Drama,Romance,Western"
"3214","tt0054428","Audrey Hepburn","nm0000030","actress","1993","tt0046250,tt0054698,tt0056923,tt0058385","26",1954,"Best actress","Roman Holiday","Belgium",1929,"movie","The Unforgiven","1960","Drama,Romance,Western"
"3215","tt0054437","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"movie","Goliath and the Dragon","1960","Action,Adventure,Fantasy"
"3216","tt0054453","Jack Lemmon","nm0000493","actor","2001","tt0053291,tt0104348,tt0053604,tt0107050","46",1974,"Best actor","Save the Tiger","Massachusetts",1925,"movie","The Wackiest Ship in the Army","1960","Comedy,Drama,War"
"3217","tt0054475","Jack Nicholson","nm0000197","actor","\N","tt0073486,tt0119822,tt0407887,tt0071315","48",1976,"Best actor","One Flew Over The Cuckoo's Nes","New York",1937,"movie","The Wild Ride","1960","Crime,Drama"
"3218","tt0054483","William Holden","nm0000034","actor","1981","tt0047437,tt0043014,tt0046359,tt0074958","26",1954,"Best actor","Stalag 17","Illinois",1918,"movie","The World of Suzie Wong","1960","Drama,Romance"
"3219","tt0054511","Julie Christie","nm0001046","actress","\N","tt0491747,tt0060390,tt0059084,tt0059113","38",1966,"Best actress","Darling","India",1940,"tvSeries","A for Andromeda","1961","Drama,Sci-Fi"
"3220","tt0054553","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvSeries","King of Diamonds","1961","Adventure,Crime,Drama"
"3221","tt0054561","Laurence Olivier","nm0000059","actor","1989","tt0069281,tt0032976,tt0074860,tt0077269","21",1949,"Best actor","Hamlet","England",1907,"tvMovie","The Power and the Glory","1961","Drama"
"3222","tt0054561","George C. Scott","nm0001715","actor","1999","tt0054997,tt0080516,tt0057012,tt0066206","43",1971,"Best actor","Patton","Virginia",1927,"tvMovie","The Power and the Glory","1961","Drama"
"3223","tt0054601","Susan Hayward","nm0001333","actress","1975","tt0045333,tt0048191,tt0041672,tt0051758","31",1959,"Best actress","I Want to Live!","New York",1917,"movie","Ada","1961","Drama,Romance"
"3224","tt0054615","Cliff Robertson","nm0731772","actor","2011","tt0145487,tt0116225,tt0073802,tt0316654","41",1969,"Best actor","Charly","California",1925,"movie","All in a Night's Work","1961","Comedy,Romance"
"3225","tt0054615","Shirley MacLaine","nm0000511","actress","\N","tt0048750,tt0053604,tt0086425,tt0098384","56",1984,"Best actress","Terms of Endearment","Virginia",1934,"movie","All in a Night's Work","1961","Comedy,Romance"
"3226","tt0054653","Susan Hayward","nm0001333","actress","1975","tt0045333,tt0048191,tt0041672,tt0051758","31",1959,"Best actress","I Want to Live!","New York",1917,"movie","Back Street","1961","Drama"
"3227","tt0054678","David Niven","nm0000057","actor","1983","tt0057413,tt0061452,tt0074937,tt0052182","31",1959,"Best actor","Separate Tables","Wales",1910,"movie","The Best of Enemies","1961","Adventure,Comedy,War"
"3228","tt0054681","Cliff Robertson","nm0731772","actor","2011","tt0145487,tt0116225,tt0073802,tt0316654","41",1969,"Best actor","Charly","California",1925,"movie","The Big Show","1961","Drama"
"3229","tt0054698","Audrey Hepburn","nm0000030","actress","1993","tt0046250,tt0054698,tt0056923,tt0058385","26",1954,"Best actress","Roman Holiday","Belgium",1929,"movie","Breakfast at Tiffany's","1961","Comedy,Drama,Romance"
"3230","tt0054698","Patricia Neal","nm0623658","actress","2010","tt0057163,tt0043456,tt0054698,tt0059309","36",1964,"Best actress","Hud","Kentucky",1926,"movie","Breakfast at Tiffany's","1961","Comedy,Drama,Romance"
"3231","tt0054703","Ernest Borgnine","nm0000308","actor","2012","tt0119177,tt0082340,tt0048356,tt0069113","28",1956,"Best actor","Marty","Connecticut",1917,"movie","I briganti italiani","1961","Drama,War"
"3232","tt0054743","Audrey Hepburn","nm0000030","actress","1993","tt0046250,tt0054698,tt0056923,tt0058385","26",1954,"Best actress","Roman Holiday","Belgium",1929,"movie","The Children's Hour","1961","Drama,Romance"
"3233","tt0054743","Shirley MacLaine","nm0000511","actress","\N","tt0048750,tt0053604,tt0086425,tt0098384","56",1984,"Best actress","Terms of Endearment","Virginia",1934,"movie","The Children's Hour","1961","Drama,Romance"
"3234","tt0054749","Sophia Loren","nm0000047","actress","\N","tt0060121,tt0058335,tt0054749,tt0076085","34",1962,"Best actress","Two Women","Italy",1934,"movie","Two Women","1960","Drama,War"
"3235","tt0054757","John Wayne","nm0000078","actor","1979","tt0031971,tt0065126,tt0053580,tt0056217","42",1970,"Best actor","True Grit","Iowa",1907,"movie","The Comancheros","1961","Action,Adventure,Romance"
"3236","tt0054805","Spencer Tracy","nm0000075","actor","1967","tt0047849,tt0053946,tt0055031,tt0061735","10",1938,"Best actor","Captains Courageous","Wisconsin",1900,"movie","The Devil at 4 O'Clock","1961","Adventure,Drama,Thriller"
"3237","tt0054847","Charlton Heston","nm0000032","actor","2008","tt0049833,tt0052618,tt0063442,tt0070723","32",1960,"Best actor","Ben-Hur","Illinois",1923,"movie","El Cid","1961","Biography,Drama,History"
"3238","tt0054847","Sophia Loren","nm0000047","actress","\N","tt0060121,tt0058335,tt0054749,tt0076085","34",1962,"Best actress","Two Women","Italy",1934,"movie","El Cid","1961","Biography,Drama,History"
"3239","tt0054933","Ernest Borgnine","nm0000308","actor","2012","tt0119177,tt0082340,tt0048356,tt0069113","28",1956,"Best actor","Marty","Connecticut",1917,"movie","Go Naked in the World","1961","Drama"
"3240","tt0054936","Ingrid Bergman","nm0000006","actress","1982","tt0038109,tt0077711,tt0036855,tt0034583","17",1945,"Best actress","Gaslight","Sweden",1915,"movie","Goodbye Again","1961","Drama,Romance"
"3241","tt0054953","Gregory Peck","nm0000060","actor","2003","tt0056592,tt0046250,tt0077269,tt0038109","35",1963,"Best actor","To Kill a Mockingbird","California",1916,"movie","The Guns of Navarone","1961","Action,Adventure,Drama"
"3242","tt0054953","David Niven","nm0000057","actor","1983","tt0057413,tt0061452,tt0074937,tt0052182","31",1959,"Best actor","Separate Tables","Wales",1910,"movie","The Guns of Navarone","1961","Action,Adventure,Drama"
"3243","tt0054997","George C. Scott","nm0001715","actor","1999","tt0054997,tt0080516,tt0057012,tt0066206","43",1971,"Best actor","Patton","Virginia",1927,"movie","The Hustler","1961","Drama,Sport"
"3244","tt0054997","Paul Newman","nm0000056","actor","2008","tt0084855,tt0061512,tt0054997,tt0257044","59",1987,"Best actor","The Color of Money","Ohio",1925,"movie","The Hustler","1961","Drama,Sport"
"3245","tt0055031","Burt Lancaster","nm0000044","actor","1994","tt0045793,tt0051036,tt0050468,tt0080388","33",1961,"Best actor","Elmer Gantry","New York",1913,"movie","Judgment at Nuremberg","1961","Drama,War"
"3246","tt0055031","Spencer Tracy","nm0000075","actor","1967","tt0047849,tt0053946,tt0055031,tt0061735","10",1938,"Best actor","Captains Courageous","Wisconsin",1900,"movie","Judgment at Nuremberg","1961","Drama,War"
"3247","tt0055124","Alec Guinness","nm0000027","actor","2000","tt0050212,tt0041546,tt0051739,tt0076759","30",1958,"Best actor","The Bridge On The River Kwai","England",1914,"movie","A Majority of One","1961","Comedy,Drama,Family"
"3248","tt0055146","Rod Steiger","nm0001768","actor","2002","tt0067140,tt0061811,tt0059575,tt0047296","40",1968,"Best actor","In the Heat of the Night","New York",1925,"movie","The Mark","1961","Drama"
"3249","tt0055184","Clark Gable","nm0000022","actor","1960","tt0026752,tt0025316,tt0023382,tt0031381","7",1935,"Best actor","It Happened One Night","Ohio",1901,"movie","The Misfits","1961","Drama,Romance,Western"
"3250","tt0055214","Gary Cooper","nm0000011","actor","1961","tt0044706,tt0027996,tt0035211,tt0034167","14",1942,"Best actor","Sergeant York","Montana",1901,"movie","The Naked Edge","1961","Crime,Mystery,Thriller"
"3251","tt0055234","Peter Finch","nm0002075","actor","1977","tt0074958,tt0054403,tt0061648,tt0067805","49",1977,"Best actor","Network","England",1916,"movie","No Love for Johnnie","1961","Drama"
"3252","tt0055252","Rod Steiger","nm0001768","actor","2002","tt0067140,tt0061811,tt0059575,tt0047296","40",1968,"Best actor","In the Heat of the Night","New York",1925,"movie","The World in My Pocket","1961","Crime,Drama,Thriller"
