nconst,name,category,actbirthplace,actbirthyear,tconst,movietitle,movieyear,titletype,genres
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0044566,Dreamboat,1952,movie,Comedy
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0045317,We're Not Married!,1952,movie,"Comedy,Romance"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0044916,Monkey Business,1952,movie,"Comedy,Sci-Fi"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0045782,Forever Female,1953,movie,Comedy
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0247775,Tonight at 8:30,1954,tvEpisode,"Comedy,Drama,Family"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0047625,Twist of Fate,1954,movie,"Crime,Drama,Mystery"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0046791,Black Widow,1954,movie,"Drama,Film-Noir,Mystery"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0048724,Tight Spot,1955,movie,"Crime,Drama,Film-Noir"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0049831,Teenage Rebel,1956,movie,Drama
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0049212,The First Traveling Saleslady,1956,movie,"Comedy,Western"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0050795,"Oh, Men! Oh, Women!",1957,movie,Comedy
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0566840,The Tender Shoots,1959,tvEpisode,Drama
nm0001677,Ginger Rogers,actress,Missouri,1911,tt1687057,Carissima,1959,tvEpisode,"Drama,Musical"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt2144228,Episode dated 6 May 1959,1959,tvEpisode,"Comedy,Music"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt1682581,Musical Playhouse,1959,tvSeries,"Drama,Musical"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0754268,Never Too Late,1960,tvEpisode,Western
nm0001677,Ginger Rogers,actress,Missouri,1911,tt7586790,The Ginger Rogers Show,1961,tvMovie,Drama
nm0001677,Ginger Rogers,actress,Missouri,1911,tt1317622,Pop Is a Weasel,1963,tvEpisode,Comedy
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0738867,A Love Affair Just for Three,1963,tvEpisode,"Comedy,Crime,Drama"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0057961,"Quick, Let's Get Married",1964,movie,"Comedy,Drama"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt1319459,The Fastest Goon in the West,1964,tvEpisode,Comedy
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0057950,Cinderella,1965,tvMovie,"Family,Fantasy,Musical"
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0059253,Harlow,1965,movie,Drama
nm0001677,Ginger Rogers,actress,Missouri,1911,tt0599998,Ginger Rogers Comes to Tea,1971,tvEpisode,Comedy
nm0001677,Ginger Rogers,actress,Missouri,1911,tt2144372,Episode dated 3 November 1971,1971,tvEpisode,Talk-Show
nm0413559,Glenda Jackson,actress,England,1936,tt0974146,Doctor Everyman's Hour,1961,tvEpisode,"Comedy,Drama"
nm0413559,Glenda Jackson,actress,England,1936,tt0490148,Horror of Darkness,1965,tvEpisode,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0060668,Marat/Sade,1967,movie,"Drama,History,Music"
nm0413559,Glenda Jackson,actress,England,1936,tt0457527,Which of These Two Ladies Is He Married To?,1967,tvEpisode,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0063338,Negatives,1968,movie,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0416916,Let's Murder Vivaldi,1968,tvEpisode,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0760014,Home Movies,1968,tvEpisode,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0066579,Women in Love,1969,movie,"Drama,Romance"
nm0413559,Glenda Jackson,actress,England,1936,tt0064922,Salve Regina,1969,tvEpisode,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0065860,Howards End,1970,tvEpisode,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0067805,Sunday Bloody Sunday,1971,movie,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt1288824,The Lion's Cub,1971,tvEpisode,"Biography,Drama,History"
nm0413559,Glenda Jackson,actress,England,1936,tt1288825,The Marriage Game,1971,tvEpisode,"Biography,Drama,History"
nm0413559,Glenda Jackson,actress,England,1936,tt0066109,The Music Lovers,1971,movie,"Biography,Comedy,Drama"
nm0413559,Glenda Jackson,actress,England,1936,tt0066652,Elizabeth R,1971,tvMiniSeries,"Biography,Drama,History"
nm0413559,Glenda Jackson,actress,England,1936,tt1288822,Sweet England's Pride,1971,tvEpisode,"Biography,Drama,History"
nm0413559,Glenda Jackson,actress,England,1936,tt1288823,The Enterprise of England,1971,tvEpisode,"Biography,Drama,History"
nm0413559,Glenda Jackson,actress,England,1936,tt1288820,Horrible Conspiracies,1971,tvEpisode,"Biography,Drama,History"
nm0413559,Glenda Jackson,actress,England,1936,tt0067402,"Mary, Queen of Scots",1971,movie,"Biography,Drama,History"
nm0413559,Glenda Jackson,actress,England,1936,tt1288821,Shadow in the Sun,1971,tvEpisode,"Biography,Drama,History"
nm0413559,Glenda Jackson,actress,England,1936,tt0070835,The Triple Echo,1972,movie,"Drama,War"
nm0413559,Glenda Jackson,actress,England,1936,tt0070437,The Nelson Affair,1973,movie,"Drama,History"
nm0413559,Glenda Jackson,actress,England,1936,tt0070819,A Touch of Class,1973,movie,"Comedy,Romance"
nm0413559,Glenda Jackson,actress,England,1936,tt0073733,The Devil Is a Woman,1974,movie,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0071798,The Maids,1975,movie,"Drama,Romance"
nm0413559,Glenda Jackson,actress,England,1936,tt0073098,Hedda,1975,movie,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0073634,The Romantic Englishwoman,1975,movie,"Comedy,Drama,Romance"
nm0413559,Glenda Jackson,actress,England,1936,tt0074678,The Incredible Sarah,1976,movie,"Biography,Drama,History"
nm0413559,Glenda Jackson,actress,England,1936,tt0076440,Nasty Habits,1977,movie,Comedy
nm0413559,Glenda Jackson,actress,England,1936,tt0077699,House Calls,1978,movie,"Comedy,Drama,Romance"
nm0413559,Glenda Jackson,actress,England,1936,tt0078321,Stevie,1978,movie,"Biography,Drama"
nm0413559,Glenda Jackson,actress,England,1936,tt0077341,The Class of Miss MacMichael,1978,movie,"Comedy,Drama"
nm0413559,Glenda Jackson,actress,England,1936,tt0079486,Lost and Found,1979,movie,Comedy
nm0413559,Glenda Jackson,actress,England,1936,tt0080889,Hopscotch,1980,movie,"Adventure,Comedy"
nm0413559,Glenda Jackson,actress,England,1936,tt0079256,HealtH,1980,movie,Comedy
nm0413559,Glenda Jackson,actress,England,1936,tt0082887,The Patricia Neal Story,1981,tvMovie,"Biography,Drama"
nm0413559,Glenda Jackson,actress,England,1936,tt8105910,Burt's Bikers,1981,movie,Documentary
nm0413559,Glenda Jackson,actress,England,1936,tt0084590,The Return of the Soldier,1982,movie,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0084006,Giro City,1982,movie,"Drama,Thriller"
nm0413559,Glenda Jackson,actress,England,1936,tt2994050,Man-made Famine,1982,tvMovie,Documentary
nm0413559,Glenda Jackson,actress,England,1936,tt0088033,Sakharov,1984,tvMovie,"Biography,Drama"
nm0413559,Glenda Jackson,actress,England,1936,tt0090219,Turtle Diary,1985,movie,"Comedy,Drama,Romance"
nm0413559,Glenda Jackson,actress,England,1936,tt0092646,Beyond Therapy,1987,movie,Comedy
nm0413559,Glenda Jackson,actress,England,1936,tt0092711,Business as Usual,1987,movie,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0096029,Salome's Last Dance,1988,movie,"Biography,Comedy,Drama"
nm0413559,Glenda Jackson,actress,England,1936,tt0172347,Doombeach,1989,movie,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0193451,The Real Story of Humpty Dumpty,1990,video,"Animation,Short"
nm0413559,Glenda Jackson,actress,England,1936,tt0396888,T.Bag's Christmas Ding Dong,1990,tvMovie,Fantasy
nm0413559,Glenda Jackson,actress,England,1936,tt2409786,Kruber Alert,1990,tvEpisode,Comedy
nm0413559,Glenda Jackson,actress,England,1936,tt0097668,King of the Wind,1990,movie,Adventure
nm0413559,Glenda Jackson,actress,England,1936,tt0102485,A Murder of Quality,1991,tvMovie,Mystery
nm0413559,Glenda Jackson,actress,England,1936,tt0105339,The Secret Life of Arnold Bax,1992,tvMovie,Drama
nm0413559,Glenda Jackson,actress,England,1936,tt0300638,A Wave of Passion: The Life of Alexandra Kollontai,1994,tvMovie,Documentary
nm0413559,Glenda Jackson,actress,England,1936,tt0318183,William Shakespeare,2000,movie,Documentary
nm0413559,Glenda Jackson,actress,England,1936,tt8201352,Elizabeth Is Missing,2019,tvMovie,"Drama,Mystery"
nm0413559,Glenda Jackson,actress,England,1936,tt14124080,The Great Escaper,,movie,\N
nm0000038,Grace Kelly,actress,Philly,1929,tt0622407,Old Lady Robbins,1948,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt1992839,The Silver Cord,1948,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0674310,Leaf out of a Book,1950,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0542868,Vengeance,1950,tvEpisode,"Drama,Mystery"
nm0000038,Grace Kelly,actress,Philly,1929,tt0991383,The Apple Tree,1950,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0991386,The Token,1950,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0505175,The Swan,1950,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0674254,Ann Rutledge,1950,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0524316,The Pay-Off,1950,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0554069,The Sergeant and the Doll,1950,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0674259,Bethel Merriday,1950,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0704590,Episode,1950,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0521057,The Voice of Obsession,1950,tvEpisode,"Drama,History"
nm0000038,Grace Kelly,actress,Philly,1929,tt0632349,The Devil to Pay (Restaged),1950,tvEpisode,"Horror,Mystery,Sci-Fi"
nm0000038,Grace Kelly,actress,Philly,1929,tt0680166,Berkeley Square,1951,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0514722,Brand from the Burning,1951,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0674447,The Sisters,1951,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0514819,Lover's Leap,1951,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0657447,A Kiss for Mr. Lincoln,1951,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0591164,Leaf Out of a Book,1952,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0622497,The Cricket on the Hearth,1952,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0240458,Don Quixote,1952,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0514861,Recapture,1952,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0637755,"Life, Liberty and Orrin Dudley",1952,tvEpisode,"Comedy,Drama"
nm0000038,Grace Kelly,actress,Philly,1929,tt0622628,The Small Hours,1952,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0632334,The Borgia Lamp,1952,tvEpisode,"Horror,Mystery,Sci-Fi"
nm0000038,Grace Kelly,actress,Philly,1929,tt0674353,Rich Boy,1952,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0595362,The Big Build Up,1952,tvMovie,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0514736,City Editor,1952,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0044706,High Noon,1952,movie,"Drama,Thriller,Western"
nm0000038,Grace Kelly,actress,Philly,1929,tt0687370,Candles for Therese,1952,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0713931,Fifty Beautiful Girls,1952,tvEpisode,"Drama,Mystery,Thriller"
nm0000038,Grace Kelly,actress,Philly,1929,tt0712490,The Kill,1952,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0553986,Prelude to Death,1952,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0637854,The Betrayer,1953,tvEpisode,"Comedy,Drama"
nm0000038,Grace Kelly,actress,Philly,1929,tt0674465,The Way of an Eagle,1953,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0622253,Boy of Mine,1953,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0046085,Mogambo,1953,movie,"Adventure,Drama,Romance"
nm0000038,Grace Kelly,actress,Philly,1929,tt0046806,The Bridges at Toko-Ri,1954,movie,"Drama,Romance,War"
nm0000038,Grace Kelly,actress,Philly,1929,tt0046874,The Country Girl,1954,movie,"Drama,Music"
nm0000038,Grace Kelly,actress,Philly,1929,tt0046912,Dial M for Murder,1954,movie,"Crime,Thriller"
nm0000038,Grace Kelly,actress,Philly,1929,tt0047050,Green Fire,1954,movie,"Adventure,Drama"
nm0000038,Grace Kelly,actress,Philly,1929,tt0622640,The Thankful Heart,1954,tvEpisode,Drama
nm0000038,Grace Kelly,actress,Philly,1929,tt0047396,Rear Window,1954,movie,"Mystery,Thriller"
nm0000038,Grace Kelly,actress,Philly,1929,tt0048728,To Catch a Thief,1955,movie,"Mystery,Romance,Thriller"
nm0000038,Grace Kelly,actress,Philly,1929,tt0049815,The Swan,1956,movie,"Comedy,Drama,Romance"
nm0000038,Grace Kelly,actress,Philly,1929,tt0049314,High Society,1956,movie,"Comedy,Musical,Romance"
nm0000038,Grace Kelly,actress,Philly,1929,tt0075839,The Children of Theatre Street,1977,movie,Documentary
nm4892929,Grace Kelly,actress,Philly,1929,tt8103730,What Comes Out,2018,short,"Horror,Short"
nm12073079,Grace Kelly,actress,Philly,1929,tt13479436,Hozier: Almost (Sweet Music),2019,video,"Music,Short"
nm4892929,Grace Kelly,actress,Philly,1929,tt10268482,Johnny Profit,2019,tvSeries,"Action,Crime,Drama"
nm4892929,Grace Kelly,actress,Philly,1929,tt11266142,Fifty One,2019,tvSeries,Mystery
nm4892929,Grace Kelly,actress,Philly,1929,tt7121652,Black Mamba,2019,movie,"Action,Horror"
nm4892929,Grace Kelly,actress,Philly,1929,tt12745714,Submerge: Galaxy of Subversion,2021,short,"Sci-Fi,Short"
nm4892929,Grace Kelly,actress,Philly,1929,tt13345562,Fear the Reaper,,tvSeries,Fantasy
nm4892929,Grace Kelly,actress,Philly,1929,tt14409592,Bulletproof Jesus,,movie,Action
nm10417440,Grace Kelly,actress,Philly,1929,tt9640922,Appetite,,short,"Short,Thriller"
nm4892929,Grace Kelly,actress,Philly,1929,tt12986314,Red White and Black,,movie,Action
nm0002093,Greer Garson,actress,England,1904,tt1661387,Inasmuch...,1934,short,"Drama,Short"
nm0002093,Greer Garson,actress,England,1904,tt0210458,Theatre Parade,1936,tvSeries,\N
nm0002093,Greer Garson,actress,England,1904,tt0259560,The School for Scandal,1937,tvMovie,"Comedy,Drama"
nm0002093,Greer Garson,actress,England,1904,tt0720549,Hassan: Part 1,1937,tvEpisode,\N
nm0002093,Greer Garson,actress,England,1904,tt0720550,Hassan: Part 2,1937,tvEpisode,\N
nm0002093,Greer Garson,actress,England,1904,tt0210736,How He Lied to Her Husband,1937,tvMovie,Comedy
nm0002093,Greer Garson,actress,England,1904,tt0259698,Twelfth Night,1937,tvEpisode,\N
nm0002093,Greer Garson,actress,England,1904,tt0031385,"Goodbye, Mr. Chips",1939,movie,"Drama,Romance"
nm0002093,Greer Garson,actress,England,1904,tt0031845,Remember?,1939,movie,"Comedy,Romance"
nm0002093,Greer Garson,actress,England,1904,tt0032943,Pride and Prejudice,1940,movie,"Drama,Romance"
nm0002093,Greer Garson,actress,England,1904,tt0034386,When Ladies Meet,1941,movie,"Comedy,Drama,Romance"
nm0002093,Greer Garson,actress,England,1904,tt0033407,Blossoms in the Dust,1941,movie,"Biography,Drama,Romance"
nm0002093,Greer Garson,actress,England,1904,tt0035238,Random Harvest,1942,movie,"Adventure,Drama,Family"
nm0002093,Greer Garson,actress,England,1904,tt0035093,Mrs. Miniver,1942,movie,"Drama,Romance,War"
nm0002093,Greer Garson,actress,England,1904,tt0036126,Madame Curie,1943,movie,"Biography,Drama,Romance"
nm0002093,Greer Garson,actress,England,1904,tt0037096,Mrs. Parkington,1944,movie,"Drama,Romance"
nm0002093,Greer Garson,actress,England,1904,tt0037494,Adventure,1945,movie,"Comedy,Drama,Romance"
nm0002093,Greer Garson,actress,England,1904,tt0038213,The Valley of Decision,1945,movie,Drama
nm0002093,Greer Garson,actress,England,1904,tt0039312,Desire Me,1947,movie,"Drama,Romance,War"
nm0002093,Greer Garson,actress,England,1904,tt0040498,Julia Misbehaves,1948,movie,"Comedy,Romance"
nm0002093,Greer Garson,actress,England,1904,tt0041955,That Forsyte Woman,1949,movie,"Drama,Romance"
nm0002093,Greer Garson,actress,England,1904,tt0042735,The Miniver Story,1950,movie,Drama
nm0002093,Greer Garson,actress,England,1904,tt0043728,The Law and the Lady,1951,movie,"Comedy,Drama,Romance"
nm0002093,Greer Garson,actress,England,1904,tt0046279,Scandal at Scourie,1953,movie,Drama
nm0002093,Greer Garson,actress,England,1904,tt0047076,Her Twelve Men,1954,movie,"Comedy,Drama"
nm0002093,Greer Garson,actress,England,1904,tt0394854,Reunion in Vienna,1955,tvEpisode,"Comedy,Drama,Family"
nm0002093,Greer Garson,actress,England,1904,tt0048665,Strange Lady in Town,1955,movie,Western
nm0002093,Greer Garson,actress,England,1904,tt0586307,The Glorious Gift of Molly Malloy,1956,tvEpisode,"Comedy,Drama"
nm0002093,Greer Garson,actress,England,1904,tt0595395,The Little Foxes,1956,tvMovie,"Drama,History"
nm0002093,Greer Garson,actress,England,1904,tt0708320,Career,1956,tvEpisode,Drama
nm0002093,Greer Garson,actress,England,1904,tt0586295,The Earring,1957,tvEpisode,"Comedy,Drama"
nm0002093,Greer Garson,actress,England,1904,tt0586244,R.S.V.P.,1960,tvEpisode,"Comedy,Drama"
nm0002093,Greer Garson,actress,England,1904,tt0054354,Sunrise at Campobello,1960,movie,"Biography,Drama"
nm0002093,Greer Garson,actress,England,1904,tt0566779,The Shadowed Affair,1962,tvEpisode,"Comedy,Drama,Musical"
nm0002093,Greer Garson,actress,England,1904,tt0057186,Invincible Mr. Disraeli,1963,tvMovie,"Biography,Drama"
nm0002093,Greer Garson,actress,England,1904,tt0060983,The Singing Nun,1966,movie,"Biography,Drama,Family"
nm0002093,Greer Garson,actress,England,1904,tt0061749,The Happiest Millionaire,1967,movie,"Comedy,Family,Musical"
nm0002093,Greer Garson,actress,England,1904,tt0690783,Guest Starring Greer Garson,1969,tvEpisode,"Comedy,Music"
nm0002093,Greer Garson,actress,England,1904,tt0074805,The Little Drummer Boy Book II,1976,tvMovie,"Adventure,Animation,Drama"
nm0002093,Greer Garson,actress,England,1904,tt0078643,Little Women,1978,tvMiniSeries,"Drama,Family,Romance"
nm0000060,Gregory Peck,actor,California,1916,tt0036748,Days of Glory,1944,movie,"Drama,Romance,War"
nm0000060,Gregory Peck,actor,California,1916,tt0036983,The Keys of the Kingdom,1944,movie,"Drama,War"
nm0000060,Gregory Peck,actor,California,1916,tt0038213,The Valley of Decision,1945,movie,Drama
nm0000060,Gregory Peck,actor,California,1916,tt0038109,Spellbound,1945,movie,"Film-Noir,Mystery,Romance"
nm0000060,Gregory Peck,actor,California,1916,tt0038499,Duel in the Sun,1946,movie,"Drama,Romance,Western"
nm0000060,Gregory Peck,actor,California,1916,tt0039111,The Yearling,1946,movie,"Drama,Family,Western"
nm0000060,Gregory Peck,actor,California,1916,tt0039591,The Macomber Affair,1947,movie,Adventure
nm0000060,Gregory Peck,actor,California,1916,tt0039694,The Paradine Case,1947,movie,"Crime,Drama,Romance"
nm0000060,Gregory Peck,actor,California,1916,tt0039416,Gentleman's Agreement,1947,movie,"Drama,Romance"
nm0000060,Gregory Peck,actor,California,1916,tt0040978,Yellow Sky,1948,movie,"Crime,Western"
nm0000060,Gregory Peck,actor,California,1916,tt0041430,The Great Sinner,1949,movie,Drama
nm0000060,Gregory Peck,actor,California,1916,tt0041996,Twelve O'Clock High,1949,movie,"Drama,War"
nm0000060,Gregory Peck,actor,California,1916,tt0042531,The Gunfighter,1950,movie,Western
nm0000060,Gregory Peck,actor,California,1916,tt0043885,Only the Valiant,1951,movie,"Adventure,Western"
nm0000060,Gregory Peck,actor,California,1916,tt0043379,Captain Horatio Hornblower,1951,movie,"Action,Adventure,Drama"
nm0000060,Gregory Peck,actor,California,1916,tt0043455,David and Bathsheba,1951,movie,"Drama,History,Romance"
nm0000060,Gregory Peck,actor,California,1916,tt0045162,The Snows of Kilimanjaro,1952,movie,"Adventure,Drama,Romance"
nm0000060,Gregory Peck,actor,California,1916,tt0045339,The World in His Arms,1952,movie,"Action,Adventure,History"
nm0000060,Gregory Peck,actor,California,1916,tt0046250,Roman Holiday,1953,movie,"Comedy,Romance"
nm0000060,Gregory Peck,actor,California,1916,tt0046072,Man with a Million,1954,movie,"Comedy,Romance"
nm0000060,Gregory Peck,actor,California,1916,tt0047376,The Purple Plain,1954,movie,"Action,Adventure,Drama"
nm0000060,Gregory Peck,actor,California,1916,tt0047279,Night People,1954,movie,"Adventure,Crime,Mystery"
nm0000060,Gregory Peck,actor,California,1916,tt0049513,Moby Dick,1956,movie,"Adventure,Drama"
nm0000060,Gregory Peck,actor,California,1916,tt0049474,The Man in the Gray Flannel Suit,1956,movie,"Drama,Romance,War"
nm0000060,Gregory Peck,actor,California,1916,tt0050306,Designing Woman,1957,movie,"Comedy,Romance"
